Period,Parameters,Final Value,Total Return %,CAGR %,Max Drawdown %,Sharpe Ratio,Trades,vs QQQ %,QQQ Return %
3M,"EMA(12/50) | SL:15% | Pivot(5,5)",12473.318456414618,24.73318456414618,145.20368491248738,-20.24492798972101,2.0282367147325955,2,16.681292819070205,8.051891745075974
3M,"EMA(12/50) | SL:15% | Pivot(5,7)",12473.318456414618,24.73318456414618,145.20368491248738,-20.24492798972101,2.0282367147325955,2,16.681292819070205,8.051891745075974
3M,"EMA(12/50) | SL:15% | Pivot(7,5)",12473.318456414618,24.73318456414618,145.20368491248738,-20.24492798972101,2.0282367147325955,2,16.681292819070205,8.051891745075974
3M,"EMA(12/50) | SL:15% | Pivot(7,7)",12473.318456414618,24.73318456414618,145.20368491248738,-20.24492798972101,2.0282367147325955,2,16.681292819070205,8.051891745075974
3M,EMA(12/50) | SL:15%,12473.318456414618,24.73318456414618,145.20368491248738,-20.24492798972101,2.0282367147325955,2,16.681292819070205,8.051891745075974
3M,EMA(12/50) | SL:15%,12473.318456414618,24.73318456414618,145.20368491248738,-20.24492798972101,2.0282367147325955,2,16.681292819070205,8.051891745075974
3M,EMA(12/50) | SL:15%,12473.318456414618,24.73318456414618,145.20368491248738,-20.24492798972101,2.0282367147325955,2,16.681292819070205,8.051891745075974
3M,EMA(12/50) | SL:15%,12473.318456414618,24.73318456414618,145.20368491248738,-20.24492798972101,2.0282367147325955,2,16.681292819070205,8.051891745075974
3M,EMA(12/50),12046.367287142157,20.46367287142155,112.88301266450662,-22.97487682965353,1.733750097077564,1,12.411781126345575,8.051891745075974
3M,EMA(12/50),12046.367287142157,20.46367287142155,112.88301266450662,-22.97487682965353,1.733750097077564,1,12.411781126345575,8.051891745075974
3M,EMA(12/50),12046.367287142157,20.46367287142155,112.88301266450662,-22.97487682965353,1.733750097077564,1,12.411781126345575,8.051891745075974
3M,EMA(12/50),12046.367287142157,20.46367287142155,112.88301266450662,-22.97487682965353,1.733750097077564,1,12.411781126345575,8.051891745075974
3M,"EMA(12/50) | Pivot(7,7)",12046.367287142157,20.46367287142155,112.88301266450662,-22.97487682965353,1.733750097077564,1,12.411781126345575,8.051891745075974
3M,"EMA(12/50) | Pivot(7,5)",12046.367287142157,20.46367287142155,112.88301266450662,-22.97487682965353,1.733750097077564,1,12.411781126345575,8.051891745075974
3M,"EMA(12/50) | Pivot(5,7)",12046.367287142157,20.46367287142155,112.88301266450662,-22.97487682965353,1.733750097077564,1,12.411781126345575,8.051891745075974
3M,"EMA(12/50) | Pivot(5,5)",12046.367287142157,20.46367287142155,112.88301266450662,-22.97487682965353,1.733750097077564,1,12.411781126345575,8.051891745075974
3M,"EMA(50) | Pivot(5,5)",12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,"EMA(50) | Pivot(5,7)",12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,"EMA(50) | Pivot(7,5)",12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,"EMA(50) | Pivot(7,7)",12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,EMA(50),12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,EMA(50),12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,EMA(50),12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,EMA(50),12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,"EMA(50) | SL:15% | Pivot(5,5)",12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,"EMA(50) | SL:15% | Pivot(5,7)",12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,"EMA(50) | SL:15% | Pivot(7,5)",12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,"EMA(50) | SL:15% | Pivot(7,7)",12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,EMA(50) | SL:15%,12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,EMA(50) | SL:15%,12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,EMA(50) | SL:15%,12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,EMA(50) | SL:15%,12009.353631621816,20.09353631621816,110.24088638180052,-15.557494049939336,1.8582160370039449,2,12.041644571142186,8.051891745075974
3M,"EMA(50) | SL:10% | Pivot(5,5)",11365.670428455032,13.656704284550326,68.12150903574089,-14.841884773294044,1.4044559899042768,4,5.604812539474352,8.051891745075974
3M,"EMA(50) | SL:10% | Pivot(5,7)",11365.670428455032,13.656704284550326,68.12150903574089,-14.841884773294044,1.4044559899042768,4,5.604812539474352,8.051891745075974
3M,"EMA(50) | SL:10% | Pivot(7,5)",11365.670428455032,13.656704284550326,68.12150903574089,-14.841884773294044,1.4044559899042768,4,5.604812539474352,8.051891745075974
3M,"EMA(50) | SL:10% | Pivot(7,7)",11365.670428455032,13.656704284550326,68.12150903574089,-14.841884773294044,1.4044559899042768,4,5.604812539474352,8.051891745075974
3M,EMA(50) | SL:10%,11365.670428455032,13.656704284550326,68.12150903574089,-14.841884773294044,1.4044559899042768,4,5.604812539474352,8.051891745075974
3M,EMA(50) | SL:10%,11365.670428455032,13.656704284550326,68.12150903574089,-14.841884773294044,1.4044559899042768,4,5.604812539474352,8.051891745075974
3M,EMA(50) | SL:10%,11365.670428455032,13.656704284550326,68.12150903574089,-14.841884773294044,1.4044559899042768,4,5.604812539474352,8.051891745075974
3M,EMA(50) | SL:10%,11365.670428455032,13.656704284550326,68.12150903574089,-14.841884773294044,1.4044559899042768,4,5.604812539474352,8.051891745075974
3M,EMA(9/21) | SL:15%,11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,EMA(9/21) | SL:15%,11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,EMA(9/21) | SL:15%,11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,EMA(9/21) | SL:15%,11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,"EMA(9/21) | SL:15% | Pivot(7,7)",11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,"EMA(9/21) | SL:15% | Pivot(7,5)",11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,"EMA(9/21) | SL:15% | Pivot(5,7)",11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,"EMA(9/21) | SL:15% | Pivot(5,5)",11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,EMA(9/21),11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,EMA(9/21),11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,EMA(9/21),11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,EMA(9/21),11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,"EMA(9/21) | Pivot(7,7)",11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,"EMA(9/21) | Pivot(7,5)",11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,"EMA(9/21) | Pivot(5,7)",11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,"EMA(9/21) | Pivot(5,5)",11349.45077061923,13.494507706192309,67.1499486785208,-15.557494049939336,1.368228574136351,2,5.442615961116333,8.051891745075974
3M,"EMA(12/50) | SL:10% | Pivot(5,5)",11185.73053499236,11.857305349923609,57.57821102691325,-23.78680711021756,1.1669799349850185,4,3.805413604847635,8.051891745075974
3M,"EMA(12/50) | SL:10% | Pivot(5,7)",11185.73053499236,11.857305349923609,57.57821102691325,-23.78680711021756,1.1669799349850185,4,3.805413604847635,8.051891745075974
3M,"EMA(12/50) | SL:10% | Pivot(7,5)",11185.73053499236,11.857305349923609,57.57821102691325,-23.78680711021756,1.1669799349850185,4,3.805413604847635,8.051891745075974
3M,"EMA(12/50) | SL:10% | Pivot(7,7)",11185.73053499236,11.857305349923609,57.57821102691325,-23.78680711021756,1.1669799349850185,4,3.805413604847635,8.051891745075974
3M,EMA(12/50) | SL:10%,11185.73053499236,11.857305349923609,57.57821102691325,-23.78680711021756,1.1669799349850185,4,3.805413604847635,8.051891745075974
3M,EMA(12/50) | SL:10%,11185.73053499236,11.857305349923609,57.57821102691325,-23.78680711021756,1.1669799349850185,4,3.805413604847635,8.051891745075974
3M,EMA(12/50) | SL:10%,11185.73053499236,11.857305349923609,57.57821102691325,-23.78680711021756,1.1669799349850185,4,3.805413604847635,8.051891745075974
3M,EMA(12/50) | SL:10%,11185.73053499236,11.857305349923609,57.57821102691325,-23.78680711021756,1.1669799349850185,4,3.805413604847635,8.051891745075974
3M,EMA(12/21) | SL:15%,11092.90802814182,10.92908028141821,52.33836777043892,-15.557494049939336,1.1661050664618606,2,2.8771885363422367,8.051891745075974
3M,EMA(12/21) | SL:15%,11092.90802814182,10.92908028141821,52.33836777043892,-15.557494049939336,1.1661050664618606,2,2.8771885363422367,8.051891745075974
3M,EMA(12/21) | SL:15%,11092.90802814182,10.92908028141821,52.33836777043892,-15.557494049939336,1.1661050664618606,2,2.8771885363422367,8.051891745075974
3M,EMA(12/21) | SL:15%,11092.90802814182,10.92908028141821,52.33836777043892,-15.557494049939336,1.1661050664618606,2,2.8771885363422367,8.051891745075974
3M,"EMA(12/21) | SL:15% | Pivot(7,7)",11092.90802814182,10.92908028141821,52.33836777043892,-15.557494049939336,1.1661050664618606,2,2.8771885363422367,8.051891745075974
3M,"EMA(12/21) | SL:15% | Pivot(7,5)",11092.90802814182,10.92908028141821,52.33836777043892,-15.557494049939336,1.1661050664618606,2,2.8771885363422367,8.051891745075974
3M,"EMA(12/21) | SL:15% | Pivot(5,7)",11092.90802814182,10.92908028141821,52.33836777043892,-15.557494049939336,1.1661050664618606,2,2.8771885363422367,8.051891745075974
3M,"EMA(12/21) | SL:15% | Pivot(5,5)",11092.90802814182,10.92908028141821,52.33836777043892,-15.557494049939336,1.1661050664618606,2,2.8771885363422367,8.051891745075974
3M,EMA(9/50) | SL:15%,11074.57154587741,10.745715458774102,51.31900277589616,-20.24492798972101,1.1070998455733336,3,2.693823713698128,8.051891745075974
3M,EMA(9/50) | SL:15%,11074.57154587741,10.745715458774102,51.31900277589616,-20.24492798972101,1.1070998455733336,3,2.693823713698128,8.051891745075974
3M,EMA(9/50) | SL:15%,11074.57154587741,10.745715458774102,51.31900277589616,-20.24492798972101,1.1070998455733336,3,2.693823713698128,8.051891745075974
3M,EMA(9/50) | SL:15%,11074.57154587741,10.745715458774102,51.31900277589616,-20.24492798972101,1.1070998455733336,3,2.693823713698128,8.051891745075974
3M,"EMA(9/50) | SL:15% | Pivot(7,7)",11074.57154587741,10.745715458774102,51.31900277589616,-20.24492798972101,1.1070998455733336,3,2.693823713698128,8.051891745075974
3M,"EMA(9/50) | SL:15% | Pivot(7,5)",11074.57154587741,10.745715458774102,51.31900277589616,-20.24492798972101,1.1070998455733336,3,2.693823713698128,8.051891745075974
3M,"EMA(9/50) | SL:15% | Pivot(5,7)",11074.57154587741,10.745715458774102,51.31900277589616,-20.24492798972101,1.1070998455733336,3,2.693823713698128,8.051891745075974
3M,"EMA(9/50) | SL:15% | Pivot(5,5)",11074.57154587741,10.745715458774102,51.31900277589616,-20.24492798972101,1.1070998455733336,3,2.693823713698128,8.051891745075974
3M,EMA(12/50) | RSI>50,10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,EMA(12/50) | RSI>50,10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,EMA(12/50) | RSI>50,10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,EMA(12/50) | RSI>50,10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,"EMA(12/50) | RSI>50 | Pivot(7,7)",10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,"EMA(12/50) | RSI>50 | Pivot(7,5)",10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,"EMA(12/50) | RSI>50 | Pivot(5,7)",10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,"EMA(12/50) | RSI>50 | Pivot(5,5)",10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,"EMA(12/50) | RSI>50 | SL:15% | Pivot(5,5)",10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,"EMA(12/50) | RSI>50 | SL:15% | Pivot(5,7)",10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,"EMA(12/50) | RSI>50 | SL:15% | Pivot(7,5)",10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,"EMA(12/50) | RSI>50 | SL:15% | Pivot(7,7)",10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,EMA(12/50) | RSI>50 | SL:15%,10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,EMA(12/50) | RSI>50 | SL:15%,10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,EMA(12/50) | RSI>50 | SL:15%,10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,EMA(12/50) | RSI>50 | SL:15%,10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,"EMA(12/50) | RSI>50 | SL:10% | Pivot(5,5)",10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,"EMA(12/50) | RSI>50 | SL:10% | Pivot(5,7)",10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,"EMA(12/50) | RSI>50 | SL:10% | Pivot(7,5)",10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,"EMA(12/50) | RSI>50 | SL:10% | Pivot(7,7)",10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,EMA(12/50) | RSI>50 | SL:10%,10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
3M,EMA(12/50) | RSI>50 | SL:10%,10959.303222120669,9.593032221206668,45.02819583304674,-15.144742677472516,1.1239187066821903,13,1.5411404761306944,8.051891745075974
