Period,Parameters,Final Value,Total Return %,CAGR %,Max Drawdown %,Sharpe Ratio,Trades,vs QQQ %,QQQ Return %
1Y,EMA(50),16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,EMA(50),16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,EMA(50),16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,EMA(50),16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,"EMA(50) | Pivot(7,7)",16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,"EMA(50) | Pivot(7,5)",16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,"EMA(50) | Pivot(5,7)",16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,"EMA(50) | Pivot(5,5)",16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,"EMA(50) | SL:15% | Pivot(5,5)",16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,"EMA(50) | SL:15% | Pivot(5,7)",16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,"EMA(50) | SL:15% | Pivot(7,5)",16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,"EMA(50) | SL:15% | Pivot(7,7)",16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,EMA(50) | SL:15%,16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,EMA(50) | SL:15%,16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,EMA(50) | SL:15%,16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,EMA(50) | SL:15%,16634.130378227608,66.34130378227609,66.399290842751,-25.041500008275214,1.4484273497710705,6,46.604718418702255,19.73658536357383
1Y,EMA(12/50),16560.892587490926,65.60892587490925,65.66615692981827,-23.207204752289204,1.3687455676018987,2,45.872340511335416,19.73658536357383
1Y,EMA(12/50),16560.892587490926,65.60892587490925,65.66615692981827,-23.207204752289204,1.3687455676018987,2,45.872340511335416,19.73658536357383
1Y,EMA(12/50),16560.892587490926,65.60892587490925,65.66615692981827,-23.207204752289204,1.3687455676018987,2,45.872340511335416,19.73658536357383
1Y,EMA(12/50),16560.892587490926,65.60892587490925,65.66615692981827,-23.207204752289204,1.3687455676018987,2,45.872340511335416,19.73658536357383
1Y,"EMA(12/50) | Pivot(7,7)",16560.892587490926,65.60892587490925,65.66615692981827,-23.207204752289204,1.3687455676018987,2,45.872340511335416,19.73658536357383
1Y,"EMA(12/50) | Pivot(7,5)",16560.892587490926,65.60892587490925,65.66615692981827,-23.207204752289204,1.3687455676018987,2,45.872340511335416,19.73658536357383
1Y,"EMA(12/50) | Pivot(5,7)",16560.892587490926,65.60892587490925,65.66615692981827,-23.207204752289204,1.3687455676018987,2,45.872340511335416,19.73658536357383
1Y,"EMA(12/50) | Pivot(5,5)",16560.892587490926,65.60892587490925,65.66615692981827,-23.207204752289204,1.3687455676018987,2,45.872340511335416,19.73658536357383
1Y,EMA(12/50) | SL:15%,16468.413639475348,64.68413639475348,64.74041599868225,-23.209700626866088,1.3631983335684223,4,44.94755103117965,19.73658536357383
1Y,EMA(12/50) | SL:15%,16468.413639475348,64.68413639475348,64.74041599868225,-23.209700626866088,1.3631983335684223,4,44.94755103117965,19.73658536357383
1Y,EMA(12/50) | SL:15%,16468.413639475348,64.68413639475348,64.74041599868225,-23.209700626866088,1.3631983335684223,4,44.94755103117965,19.73658536357383
1Y,EMA(12/50) | SL:15%,16468.413639475348,64.68413639475348,64.74041599868225,-23.209700626866088,1.3631983335684223,4,44.94755103117965,19.73658536357383
1Y,"EMA(12/50) | SL:15% | Pivot(7,7)",16468.413639475348,64.68413639475348,64.74041599868225,-23.209700626866088,1.3631983335684223,4,44.94755103117965,19.73658536357383
1Y,"EMA(12/50) | SL:15% | Pivot(7,5)",16468.413639475348,64.68413639475348,64.74041599868225,-23.209700626866088,1.3631983335684223,4,44.94755103117965,19.73658536357383
1Y,"EMA(12/50) | SL:15% | Pivot(5,7)",16468.413639475348,64.68413639475348,64.74041599868225,-23.209700626866088,1.3631983335684223,4,44.94755103117965,19.73658536357383
1Y,"EMA(12/50) | SL:15% | Pivot(5,5)",16468.413639475348,64.68413639475348,64.74041599868225,-23.209700626866088,1.3631983335684223,4,44.94755103117965,19.73658536357383
1Y,"EMA(50) | SL:10% | Pivot(5,5)",15936.304940864196,59.36304940864194,59.41392432926964,-24.119009328192504,1.3544273240071754,9,39.62646404506811,19.73658536357383
1Y,"EMA(50) | SL:10% | Pivot(5,7)",15936.304940864196,59.36304940864194,59.41392432926964,-24.119009328192504,1.3544273240071754,9,39.62646404506811,19.73658536357383
1Y,"EMA(50) | SL:10% | Pivot(7,5)",15936.304940864196,59.36304940864194,59.41392432926964,-24.119009328192504,1.3544273240071754,9,39.62646404506811,19.73658536357383
1Y,"EMA(50) | SL:10% | Pivot(7,7)",15936.304940864196,59.36304940864194,59.41392432926964,-24.119009328192504,1.3544273240071754,9,39.62646404506811,19.73658536357383
1Y,EMA(50) | SL:10%,15936.304940864196,59.36304940864194,59.41392432926964,-24.119009328192504,1.3544273240071754,9,39.62646404506811,19.73658536357383
1Y,EMA(50) | SL:10%,15936.304940864196,59.36304940864194,59.41392432926964,-24.119009328192504,1.3544273240071754,9,39.62646404506811,19.73658536357383
1Y,EMA(50) | SL:10%,15936.304940864196,59.36304940864194,59.41392432926964,-24.119009328192504,1.3544273240071754,9,39.62646404506811,19.73658536357383
1Y,EMA(50) | SL:10%,15936.304940864196,59.36304940864194,59.41392432926964,-24.119009328192504,1.3544273240071754,9,39.62646404506811,19.73658536357383
1Y,"EMA(12/21) | SL:15% | Pivot(5,5)",15775.076300345509,57.75076300345509,57.80002417160313,-23.36527059381464,1.328318649873737,5,38.01417763988125,19.73658536357383
