Period,Parameters,Final Value,Total Return %,CAGR %,Max Drawdown %,Sharpe Ratio,Trades,vs QQQ %,QQQ Return %
6M,EMA(50) | SL:10%,13931.097775987111,39.31097775987113,95.96127348486756,-14.841884773294044,1.89051874003757,4,22.225944768714434,17.085032991156694
6M,"EMA(9/21) | SL:15% | Pivot(5,5)",13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,"EMA(9/21) | SL:15% | Pivot(5,7)",13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,"EMA(9/21) | SL:15% | Pivot(7,5)",13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,"EMA(9/21) | SL:15% | Pivot(7,7)",13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,EMA(9/21) | SL:15%,13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,EMA(9/21) | SL:15%,13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,EMA(9/21) | SL:15%,13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,EMA(9/21) | SL:15%,13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,"EMA(9/21) | Pivot(5,5)",13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,"EMA(9/21) | Pivot(5,7)",13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,"EMA(9/21) | Pivot(7,5)",13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,"EMA(9/21) | Pivot(7,7)",13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,EMA(9/21),13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,EMA(9/21),13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,EMA(9/21),13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,EMA(9/21),13911.21706233929,39.112170623392906,95.39423104319316,-15.557494049939349,1.8618786001267669,2,22.02713763223621,17.085032991156694
6M,EMA(12/50) | SL:10%,13710.542352934084,37.10542352934084,89.71719556027,-23.786807110217577,1.7081560423335551,4,20.020390538184145,17.085032991156694
6M,EMA(12/50) | SL:10%,13710.542352934084,37.10542352934084,89.71719556027,-23.786807110217577,1.7081560423335551,4,20.020390538184145,17.085032991156694
6M,EMA(12/50) | SL:10%,13710.542352934084,37.10542352934084,89.71719556027,-23.786807110217577,1.7081560423335551,4,20.020390538184145,17.085032991156694
6M,EMA(12/50) | SL:10%,13710.542352934084,37.10542352934084,89.71719556027,-23.786807110217577,1.7081560423335551,4,20.020390538184145,17.085032991156694
6M,"EMA(12/50) | SL:10% | Pivot(7,7)",13710.542352934084,37.10542352934084,89.71719556027,-23.786807110217577,1.7081560423335551,4,20.020390538184145,17.085032991156694
6M,"EMA(12/50) | SL:10% | Pivot(7,5)",13710.542352934084,37.10542352934084,89.71719556027,-23.786807110217577,1.7081560423335551,4,20.020390538184145,17.085032991156694
6M,"EMA(12/50) | SL:10% | Pivot(5,7)",13710.542352934084,37.10542352934084,89.71719556027,-23.786807110217577,1.7081560423335551,4,20.020390538184145,17.085032991156694
6M,"EMA(12/50) | SL:10% | Pivot(5,5)",13710.542352934084,37.10542352934084,89.71719556027,-23.786807110217577,1.7081560423335551,4,20.020390538184145,17.085032991156694
6M,"EMA(12/21) | SL:15% | Pivot(5,5)",13596.768209394811,35.967682093948135,86.53625886193402,-15.557494049939349,1.750575430735657,2,18.88264910279144,17.085032991156694
6M,"EMA(12/21) | SL:15% | Pivot(5,7)",13596.768209394811,35.967682093948135,86.53625886193402,-15.557494049939349,1.750575430735657,2,18.88264910279144,17.085032991156694
6M,"EMA(12/21) | SL:15% | Pivot(7,5)",13596.768209394811,35.967682093948135,86.53625886193402,-15.557494049939349,1.750575430735657,2,18.88264910279144,17.085032991156694
6M,"EMA(12/21) | SL:15% | Pivot(7,7)",13596.768209394811,35.967682093948135,86.53625886193402,-15.557494049939349,1.750575430735657,2,18.88264910279144,17.085032991156694
6M,EMA(12/21) | SL:15%,13596.768209394811,35.967682093948135,86.53625886193402,-15.557494049939349,1.750575430735657,2,18.88264910279144,17.085032991156694
6M,EMA(12/21) | SL:15%,13596.768209394811,35.967682093948135,86.53625886193402,-15.557494049939349,1.750575430735657,2,18.88264910279144,17.085032991156694
6M,EMA(12/21) | SL:15%,13596.768209394811,35.967682093948135,86.53625886193402,-15.557494049939349,1.750575430735657,2,18.88264910279144,17.085032991156694
6M,EMA(12/21) | SL:15%,13596.768209394811,35.967682093948135,86.53625886193402,-15.557494049939349,1.750575430735657,2,18.88264910279144,17.085032991156694
6M,"EMA(9/50) | SL:15% | Pivot(5,5)",13574.29286762759,35.742928676275895,85.91111203750543,-20.244927989721013,1.688771809022981,3,18.6578956851192,17.085032991156694
6M,"EMA(9/50) | SL:15% | Pivot(5,7)",13574.29286762759,35.742928676275895,85.91111203750543,-20.244927989721013,1.688771809022981,3,18.6578956851192,17.085032991156694
6M,"EMA(9/50) | SL:15% | Pivot(7,5)",13574.29286762759,35.742928676275895,85.91111203750543,-20.244927989721013,1.688771809022981,3,18.6578956851192,17.085032991156694
6M,"EMA(9/50) | SL:15% | Pivot(7,7)",13574.29286762759,35.742928676275895,85.91111203750543,-20.244927989721013,1.688771809022981,3,18.6578956851192,17.085032991156694
6M,EMA(9/50) | SL:15%,13574.29286762759,35.742928676275895,85.91111203750543,-20.244927989721013,1.688771809022981,3,18.6578956851192,17.085032991156694
6M,EMA(9/50) | SL:15%,13574.29286762759,35.742928676275895,85.91111203750543,-20.244927989721013,1.688771809022981,3,18.6578956851192,17.085032991156694
6M,EMA(9/50) | SL:15%,13574.29286762759,35.742928676275895,85.91111203750543,-20.244927989721013,1.688771809022981,3,18.6578956851192,17.085032991156694
6M,EMA(9/50) | SL:15%,13574.29286762759,35.742928676275895,85.91111203750543,-20.244927989721013,1.688771809022981,3,18.6578956851192,17.085032991156694
6M,EMA(9/21) | SL:10%,13165.59685384971,31.65596853849711,74.72891796035415,-14.841884773294057,1.6128962210903328,4,14.570935547340415,17.085032991156694
6M,EMA(9/21) | SL:10%,13165.59685384971,31.65596853849711,74.72891796035415,-14.841884773294057,1.6128962210903328,4,14.570935547340415,17.085032991156694
6M,EMA(9/21) | SL:10%,13165.59685384971,31.65596853849711,74.72891796035415,-14.841884773294057,1.6128962210903328,4,14.570935547340415,17.085032991156694
6M,EMA(9/21) | SL:10%,13165.59685384971,31.65596853849711,74.72891796035415,-14.841884773294057,1.6128962210903328,4,14.570935547340415,17.085032991156694
6M,"EMA(9/21) | SL:10% | Pivot(7,7)",13165.59685384971,31.65596853849711,74.72891796035415,-14.841884773294057,1.6128962210903328,4,14.570935547340415,17.085032991156694
6M,"EMA(9/21) | SL:10% | Pivot(7,5)",13165.59685384971,31.65596853849711,74.72891796035415,-14.841884773294057,1.6128962210903328,4,14.570935547340415,17.085032991156694
6M,"EMA(9/21) | SL:10% | Pivot(5,7)",13165.59685384971,31.65596853849711,74.72891796035415,-14.841884773294057,1.6128962210903328,4,14.570935547340415,17.085032991156694
6M,"EMA(9/21) | SL:10% | Pivot(5,5)",13165.59685384971,31.65596853849711,74.72891796035415,-14.841884773294057,1.6128962210903328,4,14.570935547340415,17.085032991156694
6M,"EMA(9/50) | Pivot(5,5)",13109.65627295298,31.0965627295298,73.22571245592016,-22.97487682965354,1.511910824087294,2,14.011529738373104,17.085032991156694
6M,"EMA(9/50) | Pivot(5,7)",13109.65627295298,31.0965627295298,73.22571245592016,-22.97487682965354,1.511910824087294,2,14.011529738373104,17.085032991156694
6M,"EMA(9/50) | Pivot(7,5)",13109.65627295298,31.0965627295298,73.22571245592016,-22.97487682965354,1.511910824087294,2,14.011529738373104,17.085032991156694
6M,"EMA(9/50) | Pivot(7,7)",13109.65627295298,31.0965627295298,73.22571245592016,-22.97487682965354,1.511910824087294,2,14.011529738373104,17.085032991156694
6M,EMA(9/50),13109.65627295298,31.0965627295298,73.22571245592016,-22.97487682965354,1.511910824087294,2,14.011529738373104,17.085032991156694
6M,EMA(9/50),13109.65627295298,31.0965627295298,73.22571245592016,-22.97487682965354,1.511910824087294,2,14.011529738373104,17.085032991156694
6M,EMA(9/50),13109.65627295298,31.0965627295298,73.22571245592016,-22.97487682965354,1.511910824087294,2,14.011529738373104,17.085032991156694
6M,EMA(9/50),13109.65627295298,31.0965627295298,73.22571245592016,-22.97487682965354,1.511910824087294,2,14.011529738373104,17.085032991156694
6M,"EMA(12/21) | Pivot(5,5)",13105.125814612567,31.05125814612568,73.10426073455028,-18.610831078808925,1.5546855762474383,2,13.96622515496898,17.085032991156694
6M,"EMA(12/21) | Pivot(5,7)",13105.125814612567,31.05125814612568,73.10426073455028,-18.610831078808925,1.5546855762474383,2,13.96622515496898,17.085032991156694
6M,"EMA(12/21) | Pivot(7,5)",13105.125814612567,31.05125814612568,73.10426073455028,-18.610831078808925,1.5546855762474383,2,13.96622515496898,17.085032991156694
6M,"EMA(12/21) | Pivot(7,7)",13105.125814612567,31.05125814612568,73.10426073455028,-18.610831078808925,1.5546855762474383,2,13.96622515496898,17.085032991156694
6M,EMA(12/21),13105.125814612567,31.05125814612568,73.10426073455028,-18.610831078808925,1.5546855762474383,2,13.96622515496898,17.085032991156694
6M,EMA(12/21),13105.125814612567,31.05125814612568,73.10426073455028,-18.610831078808925,1.5546855762474383,2,13.96622515496898,17.085032991156694
6M,EMA(12/21),13105.125814612567,31.05125814612568,73.10426073455028,-18.610831078808925,1.5546855762474383,2,13.96622515496898,17.085032991156694
6M,EMA(12/21),13105.125814612567,31.05125814612568,73.10426073455028,-18.610831078808925,1.5546855762474383,2,13.96622515496898,17.085032991156694
6M,EMA(12/50) | RSI>50 | SL:10%,12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,EMA(12/50) | RSI>50 | SL:10%,12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,EMA(12/50) | RSI>50 | SL:10%,12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,EMA(12/50) | RSI>50 | SL:10%,12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/50) | RSI>50 | SL:10% | Pivot(7,7)",12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/50) | RSI>50 | SL:10% | Pivot(7,5)",12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/50) | RSI>50 | SL:10% | Pivot(5,7)",12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/50) | RSI>50 | SL:10% | Pivot(5,5)",12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,EMA(12/50) | RSI>50,12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,EMA(12/50) | RSI>50,12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,EMA(12/50) | RSI>50,12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,EMA(12/50) | RSI>50,12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/50) | RSI>50 | Pivot(7,7)",12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/50) | RSI>50 | Pivot(7,5)",12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/50) | RSI>50 | Pivot(5,7)",12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/50) | RSI>50 | Pivot(5,5)",12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/50) | RSI>50 | SL:15% | Pivot(5,5)",12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/50) | RSI>50 | SL:15% | Pivot(5,7)",12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/50) | RSI>50 | SL:15% | Pivot(7,5)",12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/50) | RSI>50 | SL:15% | Pivot(7,7)",12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,EMA(12/50) | RSI>50 | SL:15%,12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,EMA(12/50) | RSI>50 | SL:15%,12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,EMA(12/50) | RSI>50 | SL:15%,12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,EMA(12/50) | RSI>50 | SL:15%,12640.74774663871,26.407477466387096,60.884387682194216,-15.144742677472504,1.5400849768594664,20,9.322444475230402,17.085032991156694
6M,"EMA(12/21) | SL:10% | Pivot(5,5)",12402.710878637838,24.027108786378378,54.79638273347396,-17.92109735237382,1.3008102889086612,4,6.942075795221683,17.085032991156694
6M,"EMA(12/21) | SL:10% | Pivot(5,7)",12402.710878637838,24.027108786378378,54.79638273347396,-17.92109735237382,1.3008102889086612,4,6.942075795221683,17.085032991156694
6M,"EMA(12/21) | SL:10% | Pivot(7,5)",12402.710878637838,24.027108786378378,54.79638273347396,-17.92109735237382,1.3008102889086612,4,6.942075795221683,17.085032991156694
6M,"EMA(12/21) | SL:10% | Pivot(7,7)",12402.710878637838,24.027108786378378,54.79638273347396,-17.92109735237382,1.3008102889086612,4,6.942075795221683,17.085032991156694
6M,EMA(12/21) | SL:10%,12402.710878637838,24.027108786378378,54.79638273347396,-17.92109735237382,1.3008102889086612,4,6.942075795221683,17.085032991156694
6M,EMA(12/21) | SL:10%,12402.710878637838,24.027108786378378,54.79638273347396,-17.92109735237382,1.3008102889086612,4,6.942075795221683,17.085032991156694
6M,EMA(12/21) | SL:10%,12402.710878637838,24.027108786378378,54.79638273347396,-17.92109735237382,1.3008102889086612,4,6.942075795221683,17.085032991156694
6M,EMA(12/21) | SL:10%,12402.710878637838,24.027108786378378,54.79638273347396,-17.92109735237382,1.3008102889086612,4,6.942075795221683,17.085032991156694
6M,EMA(9/50) | SL:10%,12173.054247826522,21.730542478265217,49.03557079545715,-23.786807110217577,1.1739926527259104,5,4.645509487108523,17.085032991156694
6M,EMA(9/50) | SL:10%,12173.054247826522,21.730542478265217,49.03557079545715,-23.786807110217577,1.1739926527259104,5,4.645509487108523,17.085032991156694
6M,EMA(9/50) | SL:10%,12173.054247826522,21.730542478265217,49.03557079545715,-23.786807110217577,1.1739926527259104,5,4.645509487108523,17.085032991156694
6M,EMA(9/50) | SL:10%,12173.054247826522,21.730542478265217,49.03557079545715,-23.786807110217577,1.1739926527259104,5,4.645509487108523,17.085032991156694
6M,"EMA(9/50) | SL:10% | Pivot(7,7)",12173.054247826522,21.730542478265217,49.03557079545715,-23.786807110217577,1.1739926527259104,5,4.645509487108523,17.085032991156694
6M,"EMA(9/50) | SL:10% | Pivot(7,5)",12173.054247826522,21.730542478265217,49.03557079545715,-23.786807110217577,1.1739926527259104,5,4.645509487108523,17.085032991156694
6M,"EMA(9/50) | SL:10% | Pivot(5,7)",12173.054247826522,21.730542478265217,49.03557079545715,-23.786807110217577,1.1739926527259104,5,4.645509487108523,17.085032991156694
6M,"EMA(9/50) | SL:10% | Pivot(5,5)",12173.054247826522,21.730542478265217,49.03557079545715,-23.786807110217577,1.1739926527259104,5,4.645509487108523,17.085032991156694
6M,EMA(20) | SL:15%,12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,EMA(20) | SL:15%,12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,EMA(20) | SL:15%,12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,EMA(20) | SL:15%,12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(20) | SL:15% | Pivot(7,7)",12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(20) | SL:15% | Pivot(7,5)",12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(20) | SL:15% | Pivot(5,7)",12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(20) | SL:15% | Pivot(5,5)",12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,EMA(20) | SL:10%,12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,EMA(20) | SL:10%,12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,EMA(20) | SL:10%,12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,EMA(20) | SL:10%,12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(20) | SL:10% | Pivot(7,7)",12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(20) | SL:10% | Pivot(7,5)",12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(20) | SL:10% | Pivot(5,7)",12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(20) | SL:10% | Pivot(5,5)",12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,EMA(20),12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,EMA(20),12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,EMA(20),12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,EMA(20),12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(20) | Pivot(7,7)",12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(20) | Pivot(7,5)",12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(20) | Pivot(5,7)",12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(20) | Pivot(5,5)",12031.626236047212,20.31626236047212,45.54304509157492,-18.033785966421625,1.2080859540116295,8,3.2312293693154253,17.085032991156694
6M,"EMA(9/50) | RSI>50 | Pivot(5,5)",11749.856611380204,17.498566113802045,38.70999307228884,-15.144742677472504,1.153918581290714,20,0.4135331226453509,17.085032991156694
